Date,author,text,likes,TextBlob_Score,LLM_Polarity,LLM_Sentiment,TextBlob_Label
2026-05-15,@fitnessclubeisenerzgeraldw4798,"Kannte diesen Hr. Höcke nicht wirklich und auch nicht diesen Kanal. Hab aber durch Zufall mitbekommen wie diese Esken empört über dieses Interview war. Aus Neugier habe ich es angeschaut und tatsächlich die ganze 4 1/2 Stunden, weil es echt Interessant war. Dieser Hr. Höcke hat doch durchwegs vernünftige Ansichten und musste zusammen mit seiner Familie einiges ertragen. Bei diesen linken Extremisten muss man ja mittlerweile mit allem rechnen und wird von der Regierung anscheinend geduldet.
Respekt auch an Ben für die Art und Weise wie das Interview gemacht wird. Da können sich die Öffentlichen was abschauen. Abo wurde gemacht und in Zukunft werde ich diesen Kanal auch weiter verfolgen. 👍",64,-0.045,0.9,POSITIV,NEUTRAL
2026-05-15,@ralfglowna2048,Dieses Interview nicht gesehen zu haben ist eine Bildungslücke!!! Ein sehr standhafter Mensch 👍,63,0,0.8,POSITIV,NEUTRAL
2026-05-15,@AS-zb4wp,War ein tolles Interview!,60,1,0.8,POSITIV,POSITIV
2026-05-15,@berndwyhlidal2475,Herzlichen Dank für dieses ruhige und sachliche Interview. Danke.,48,0.45,0.8,POSITIV,POSITIV
2026-05-15,@sltv959,"Ein Politiker mit Haltung und Rückgrat. Wirklich angenehm mal kein rumgeschreie, sondern ruhiges besonnenes Auftreten zu sehen.",47,0.425,0.8,POSITIV,POSITIV
2026-05-15,@xXxTaminoxXx,"Vielen Dank für dieses tolle Interview, ein offenes und faires Miteinander.
Danke Herr Höcke und Ben weiterso",45,0.338,0.8,POSITIV,POSITIV
2026-05-15,@MN-ph4js,"Ein gebildeter kultivierter Mensch, der sich offen mit den Geschehnissen auseinandersetzt und  sich danach ausgerichtet hat. Das ist  eine wünschenswerte Entwicklung für einen Menschen. Wach bleiben und reagieren auf die eigenen Gedanken.",44,0.567,0,NEUTRAL,POSITIV
2026-05-15,@Moccamurmel,"Sehr gutes Gespräch, selbst reden und den anderen aussprechen lassen. Schade das dass nicht mehr normal ist.",44,-0.294,0.8,POSITIV,NEGATIV
2026-05-15,@HeikeOtto,Danke Ben für Deinen Mut. Und danke für dieses informative und bereichernde Gespräch. ❤️❤️❤️,44,0,0.9,POSITIV,NEUTRAL
2026-05-15,@NRGx,D A N K E ! ! !  Für dieses Interview ! Noch ist die Hoffnung nicht verloren.,41,0,0.8,POSITIV,NEUTRAL
2026-05-15,@silkeb.5034,"Wirklich angenehm das Gespräch zu verfolgen. Man hat selten die Gelegenheit Herrn Höcke aussprechen zu hören.
Ich hoffe, dass dieses Video noch viele Menschen erreicht",41,0.117,0.8,POSITIV,POSITIV
2026-05-15,@suha9085,"Nach diesem Interview, müsste eigentlich verstanden werden, wo aktuell die Probleme wirklich liegen.",39,1,0,NEUTRAL,POSITIV
2026-05-15,@zorba444,"Danke für das tolle Gespräch.
Weiter so! 
Herzliche Grüsse aus der Schweiz",36,0.667,1,POSITIV,POSITIV
2026-05-15,@Nana-fl9bo,"Niemand wird mehr gehasst, als derjenige, der die Wahrheit sagt.",36,-1,0,NEUTRAL,NEGATIV
2026-05-15,@sergejpik,"Danke Ben. Danke Herrn Höcke. 
Ich stehe zu 100% hinter Ihnen!",34,0,1,POSITIV,NEUTRAL
2026-05-15,@P-San1,"Ein Volk, das ewig in Schuld gehalten wird, hat keine Zukunft.",32,0,-0.5,NEGATIV,NEUTRAL
2026-05-15,@rothkelchen3319,"Danke für dieses Interview. Als Demokratin und selbstdenkender Mensch will ich mir meine Meinung aus O-Tönen bilden. Hier hatte ich dazu die Möglichkeit. Frau Eskens hat  sich mit ihrer unverschämten Forderung nach ""canceling"" für mich als undemokratisch geoutet.",31,-0.25,0.6,POSITIV,NEGATIV
2026-05-15,@sabineu-r4101,Ultra hochinteressant. Während meiner Schulzeit habe ich den Geschichtsunterricht nur abgesessen. Hier werde ich mir alles anhören. Auch die familiären Einblicke sind zum Verständnis wertvoll. Vielen Dank.,31,0.2,0.8,POSITIV,POSITIV
2026-05-15,@jensbvb09,"Super von Mensch zu Mensch , frei",31,0.85,0.8,POSITIV,POSITIV
2026-05-15,@holladiewaldfee1579,Danke für das gute Interview- 👍,31,1,0.8,POSITIV,POSITIV
2026-05-15,@artp.9211,Super Interview! Der Mann ist komplett anders als es in der Mainstreampresse dargestellt wird,31,-0.5,0.7,POSITIV,NEGATIV
2026-05-15,@autobahnDIY,Höcke-Welle nimmt Kurs auf 100.000 Kommentare. 😀💙🌊,30,0,0,NEUTRAL,NEUTRAL
2026-05-15,@mchess100,5.2 Mio 🥰🥰🥰👍👍👍🫶🫶🫶 Gratuliere Ben und Björn Höcke,29,0,1,POSITIV,NEUTRAL
2026-05-15,@kittycat-90s,"Absolut historisches Interview. Wenn sich in Deutschland nicht schnell etwas ändert, wird dieses Jahr in 10 Jahren nicht mehr als Deutschland zu erkennen sein. Es ist ja jetzt schon extrem zum Schlechten verändert in den Großstädten",29,0.175,-0.6,NEGATIV,POSITIV
2026-05-16,@Jesuslovesyou782,"Der Lehrer Höcke. Ich bin sehr betroffen, dass so eine besonnene und gebildete Person zum Monster gemacht wurde. Die Wahrnehmung unserer Gesellschaft ist nur noch krank. Ben du riskierst hier so viel für diese Bühne, meine Hochachtung.",77,0,0.8,POSITIV,NEUTRAL
2026-05-16,@Symphonie9,"Ich musste jetzt nochmal reinschauen und habe meinen Augen fast nicht getraut!
5,2 Millionen!!!!
Ben, das zeigt dass du deine Sache unglaublich gut machst und es der richtige Weg ist.  DANKE!",63,0.163,0.9,POSITIV,POSITIV
2026-05-16,@franzbranntwein4212,"Herrlich, danke Frau Esken, für die weitere Steigerung der Abrufe auf nun 5,2 Millionen! 😉👍👍",63,0.5,0.8,POSITIV,POSITIV
2026-05-16,@InaBauer-f8x,Beeindruckend ehrliches Interview.,60,1,0.8,POSITIV,POSITIV
2026-05-16,@ulrikes.6585,Ein im besten Sinne sehr beachtenswertes Gespräch! Danke dafür!,59,0,0.8,POSITIV,NEUTRAL
2026-05-16,@elektrotechnikphilippskott5408,"Absolute Hochachtung an dich, in dieser doch sehr bedenklichen Zeit, so einen Gesprächspartner einzuladen. Dazu gehört leider heute eine Menge Mut! Vielen Dank aber auch an Herrn Höcke!!! Das war ein Paradebeispiel, wie ein Gespräch laufen kann, bzw. muss! Jeder, der wirklich ein Demokrat sein möchte, sollte sich solche Gespräche anhören, um zu begreifen, was Menschen wirklich antreibt. Zumal ich alle Fragen und Antworten unterstreichen kann und auch mitgehe. Ich hoffe wirklich, dass wir, natürlich im demokratischen Sinn, noch die Kurve bekommen. So, wie es jetzt läuft ist der Diskurs absolut vergiftet. Ein giftiger Diskurs darf in einer wirklichen Demokratie keinen Platz haben. Dieser ist aber nach meiner Wahrnehmung deutlich vorhanden. Daher vielen Dank für die kurzweiligen 4,5 Stunden von beiden Seiten. Richtig klasse!",57,0.362,0.9,POSITIV,POSITIV
2026-05-16,@kerstinbambuch4741,ich habe jede Minute  mit Freude verfolgt. Ganz großes Dankeschön an euch beide.,49,-0.15,0.9,POSITIV,NEGATIV
2026-05-16,@Realistin66,Tolles Interview ... !!!,47,0.25,0.8,POSITIV,POSITIV
2026-05-16,@Martin2521994,Danke für das gute Interview,44,1,0.8,POSITIV,POSITIV
2026-05-16,@murataydin3912,"Allein die Tatsache das man 4:30 Std einem Politiker beim reden zu hören kann, ist beeindruckend.",42,0.15,0,NEUTRAL,POSITIV
2026-05-16,@Timbertruck_Veikko,"Ben mach weiter so, Gruß aus Finnland 🇫🇮",42,0,0.8,POSITIV,NEUTRAL
2026-05-16,@inessatemplin1858,"Ich bin entsetzt, als was für ein Monster dieser reflektierte und hoch intelligente Mensch in den deutschen Medien dargestellt wird! Chapeau für den Mut dieses Interview zu führen. Ich denke es wird vielen Menschen die Augen öffnen und einiges an Vorverurteilung aus dem Weg räumen. Hoffentlich sehen es noch viele weitere 🙏🏼",40,0,0.7,POSITIV,NEUTRAL
2026-05-16,@VornameNachname-g7k,Gratuliere zu 100k Kommentaren!,40,0,0,NEUTRAL,NEUTRAL
2026-05-16,@jesusundderosterhase9071,Danke Ben.,39,0,0,NEUTRAL,NEUTRAL
2026-05-16,@Unique4ever11,🫡🔝🔝 Endlich mal ein normales Gespräch auf Augenhöhe!! Nicht so wie im ÖRR,38,0.35,0.8,POSITIV,POSITIV
2026-05-16,@martin6662,"Super, weiter so...",38,1,0.8,POSITIV,POSITIV
2026-05-16,@alex.6911,Danke Saskia 💙🙃,38,0,0,NEUTRAL,NEUTRAL
2026-05-16,@misterb6456,"Es ist schön zu sehen, dass die Situation eskeniert ist. So viele neue Abonnenten. Gratulation.",38,0.333,0.5,POSITIV,POSITIV
2026-05-16,@martinlangowski687,"Jetzt versteh ich auch warum die Politiker anderer Parteien Angst vor ihm haben !!!
Er ist einfach intelligenter als der Rest!!!
Cooler Typ mit der richtigen Einstellung.
Ahh hätte ich fast vergessen, Ben danke für die Neutrale Unterhaltung 💪💪💪weiter so!!",37,0.192,0.9,POSITIV,POSITIV
2026-05-16,@stefaniejensen9002,"Sehr klasse  danke für das Interview. 
Ich hoffe das immer mehr Menschen mal hinter die Kulissen schauen und nicht  nur Mitläufer zu sein. 💙👍",37,0.117,0.8,POSITIV,POSITIV
2026-05-16,@RolfBühler-f4m,"Sehenswert, kein ständiges Dazwischengequatsche von irgendwelchen Besserwissern, auch wenn man nicht unbedingt mit allen Punkten übereinstimmt.",36,0.7,0.6,POSITIV,POSITIV
2026-05-16,@greenext-y6s,Dank Esken bin ich auf dieses spannende Video gestoßen! Möge Esken noch lange ihre Wirkung für die SPD ausüben.,36,0.5,0.8,POSITIV,POSITIV
2026-05-16,@BenDurden-w3u,Kommentar 100.000 🎉🎉🎉 Gratulation an Ben & Björn 🎉❤,35,0,0.9,POSITIV,NEUTRAL
2026-05-16,@annebonny8600,"Ein ganz tolles Gespräch,was mir nochmal einen tieferen Einblick in die desolate Situation Deutschlands gegeben hat. Beide Gesprächspartner sind ganz tolle Menschen .Vielen Dank.",33,1,0.8,POSITIV,POSITIV
2026-05-16,@jandusterbeck7271,"ich hab mit das jetzt in Etappen zwei mal angehört. Was ich immer mehr bewundere, das ist die Beherrschung und innere Haltung von Höcke. Trotz der fast unmenschlichen Zumutungen seit seinem Weg in die Politik hält er an seinen prinzipien fest und wirkt auch überhaupt nicht verbittert. Das ist Charisma. Was für Lichtjahre im Vergleich mit Leuten wie Merz, Laschet und anderen",30,-0.06,0.7,POSITIV,NEUTRAL
2026-05-17,@andreb.7600,Danke für dieses tolle Interview. Mehr gibt es nicht zu sagen!,60,0.5,1,POSITIV,POSITIV
2026-05-17,@sonjaeilerseilers7496,"Ein total schönes Interview, es war einfach schön 4h euch zuzuhören  ohne Unterbrechung Dankeschön",59,1,1,POSITIV,POSITIV
2026-05-17,@ronaldwittig1472,"Ein wirklich tolle Interview, kein dazwischen bequatsche. Sehr sachlich. Und ein souveräner Björn Höcke.",54,0.667,0.9,POSITIV,POSITIV
2026-05-17,@wolfgangpless2184,"Glückwunsch!!!
 Über 5,3 Millionen Aufrufe in 2 Wochen!
Danke Ben für dieses authentische,  atmosphärisch-warmherzige und sehr informative und spannende Interview. Eine journalistische Glanzleistung!
Lieber Björn, Danke für deinen unermüdlichen und aufopferungsvollen Einsatz für unser Vaterland. TIEFEMPFUNDENEN DANK!",54,0.283,1,POSITIV,POSITIV
2026-05-17,@NightmareBabe89,"Ben du machst es genau richtig! Sehr interessant, Dank dir 😊",49,1,0.8,POSITIV,POSITIV
2026-05-17,@stefanbollert851,"Wow was für ein interessantes Interview. 
Es ist schon mal Gäste frei sprechen und ausreden zu lassen ohne Hintergedanken und mal wirklich entspannte Gäste zu erleben. Danke für deinen tollen Kanal und deine tolle Arbeit.",49,0.95,0.9,POSITIV,POSITIV
2026-05-17,@raidannn,"Bestes Interview EVER 👌 so muss das sein ehrlich, respektvoll  und unvoreingenommen",43,1,1,POSITIV,POSITIV
2026-05-17,@wasawasa-cr8be,❤ Danke für den Beitrag,42,1,0,NEUTRAL,POSITIV
2026-05-17,@marcunbekannt2210,"Ich sehe diesen Mann nun mit ganz anderen Augen, furchtbar wie sehr man ihn doch verteufelst hat.",39,-1,0.6,POSITIV,NEGATIV
2026-05-17,@MagicExe,"Was für ein Dialog, ich bin begeistert. Was ihr zwei hier zelebriert ist Kommunikation auf höchstem Niveau.",39,0.5,0.9,POSITIV,POSITIV
2026-05-17,@RolandSiegfried-x2w,"Gruss aus der Eidgenossenschaft. Ruhige, sachliche Gesprächsführung führt zu einem interessanten Gespräch. So sollte es doch sein. Bravo.",39,0.25,0.8,POSITIV,POSITIV
2026-05-17,@michaelv4814,"Also ich fand das Interview wirklich sehr interessant. Ich habe Herrn Höcke als sehr interessanten Menschen erlebt. Er wirkt offen und hat klare Ziele. 

Also seine Ansichten im Interview decken sich nicht mit Berichterstattungen der Medien. 

Tolles Gespräch! Danke Ben!",38,0.667,0.8,POSITIV,POSITIV
2026-05-17,@AndyShibshuba,"Bei Ben fühlt man sich wohl❤. 
Ein geistig gesunder Mensch braucht keine Einordnung. Man bildet sich einfach selber eine Meinung. ❤😊",37,0.425,0.8,POSITIV,POSITIV
2026-05-17,@Things445,Toll Ben mach weiter so 👍,36,1,0.8,POSITIV,POSITIV
2026-05-17,@ninametzger2284,"Danke an Ben, Danke an Björn Höcke!",36,0,0.8,POSITIV,NEUTRAL
2026-05-17,@FranziskaLademann,"Ich bedanke mich für das informative gespräch, an beide Herren.",35,0,0.8,POSITIV,NEUTRAL
2026-05-17,@LianeGrothe-e8k,"Mit Ben Bernds Höcke-Interview wurde es gemacht wie mit Sarazzins Buch ""Deutschland schafft sich ab"" - Interview nicht gehört, Buch nicht gelesen, aber von den linken Medien in der Luft zerrissen. Der Interviewfaden von BB war sehr gut durchgezogen, keinesfalls mangelhaft.",35,0.15,0.6,POSITIV,POSITIV
2026-05-17,@BrigitteRiedel-n8i,"Wie geil , 5, 3 Millionen Aufrufe",35,0.7,0,NEUTRAL,POSITIV
2026-05-17,@anikahillebrand7517,So stelle ich mir Interviews vor 👍🏻,35,0,0.8,POSITIV,NEUTRAL
2026-05-17,@ben36665,Hätten auch 40 Stunden sein können. Was für ein eloquenter und offener Mann!,32,0,0.8,POSITIV,NEUTRAL
2026-05-17,@manucherputzig5196,"Wow,endlich mal vernünftiger journalismus...wahnsinn,das man das noch erleben darf,unglaublich.danke",32,0,0.9,POSITIV,NEUTRAL
2026-05-17,@wICHt-t2e,"Starkes Interview. Besonders positiv war die offene und unscripted Atmosphäre zwischen Björn Höcke und Ben. Keine künstliche Inszenierung, sondern ein ruhiges, direktes Gespräch mit Raum für ausführliche Antworten. Genau solche authentischen Formate wünschen sich viele Zuschauer heute. Danke 💙",32,0.58,0.9,POSITIV,POSITIV
2026-05-17,@AndyShibshuba,"Bin total begeistert. Ein ehrliches Format. Was eigentlich immer wieder Spaß macht ❤. 
Einfach ausreden lassen......
Der Örr schafft diese Aufrufzahlen nicht. Komisch!?😂",31,0.671,0.9,POSITIV,POSITIV
2026-05-17,@Luna-rz7xb,"Wow, Danke für das Interview!
Ich bin beeindruckt. Von Beiden.",30,0,0.8,POSITIV,NEUTRAL
2026-05-17,@kingakohler8813,"Danke für dieses Gespräch.  Herr Höcke,  vielen Dank für diese Sichtweise.  Ihre Liebe zu Deutschland berührt mich sehr.
Danke Danke Danke",28,0,0.8,POSITIV,NEUTRAL
2026-05-18,@spiressilver7658,"Meine Eltern kamen damals als Gastarbeiter nach Deutschland und haben sich integriert. Ich bin hier geboren und aufgewachsen und habe das Land als Kind der 80er wunderschön erlebt. Wir haben diese deutsche Kultur zu schätzen und lieben gelernt, wir sind alle teil dieser Gesellschaft gewesen. Und jetzt kommen Menschen in dieses Land für die, die Türkei nicht muslimisch genug ist diese Menschen werden sich niemals anpassen sondern sie werden ihre Umgebung zu dem Formen von wo sie hergekommen sind. Und das sage ich sie jemand der türkische Wurzeln hat. Ich möchte dass meine Kinder genau diese sicherheit haben wie wir es damals hatten. Aus diesem Grund finde ich das Herr Höcke absolut recht hat. Ich musste obwohl ich in Deutschland geboren und aufgewachsen bin den deutschen Ausweis beantragen es war nicht so einfach den deutschen Pass zu kriegen und das war auch richtig so.",48,0.569,0.6,POSITIV,POSITIV
2026-05-18,@alexmellis7390,"Endlich mal ein Gespräch ohne Framing, ohne Gaslighting, ohne emotionale Manipultation der Zuhörer. Das zeigt wieder warum der ÖRF abgeschafft gehört. Das hier ist eine ganz andere Welt. Und es tut so gut, einen Menschen hören zu dürfen und sich selber ein Bild machen zu dürfen. Vielen Dank dafür.",47,0.2,0.9,POSITIV,POSITIV
2026-05-18,@magnusstoerk,"Coolstes Interview ever. 
Wir dürfen uns nicht spalten lassen. Gemeinsam sind wir stark, einsam sind wir leicht zu führen.",40,-0.233,0.8,POSITIV,NEGATIV
2026-05-18,@nickyzedlick4087,"Ich habe es endlich geschafft es vollständig anzusehen. Ein ganz großartiges und auch bewegendes Gespräch. Es hat Spaß gemacht es zu verfolgen.Wirklich interessant. Das hast du wieder außerordentlich gut gemacht. 
An dieser Stelle möchte ich auch einmal sagen,dass es mich wirklich schockiert und traurig macht, wenn man hört was die Familie und vor allem die Kinder von Herrn Höcke erleben müssen. Man muss seine Meinung oder seine Arbeit nicht mögen,aber diese Bedrohungen sind widerlich und gehen absolut zu weit. Unfassbar. 
Danke für deine Arbeit lieber Ben. 👍🏻 Ich hoffe noch mehr Menschen schauen sich dieses Gespräch an und verstehen das dort ein Mensch sitzt, ein Ehemann und Familienvater, mit einer eigenen Meinung und Weltanschauung, die absolut legitim sind, auch wenn man selbst gewisse Dinge anders sieht.",40,0.381,0.7,POSITIV,POSITIV
2026-05-18,@HabHoffnung,"5,4 Mio!!!🤩",36,0,0,NEUTRAL,NEUTRAL
2026-05-18,@michaelolbrich7978,Ein super Interview Klasse 👍 ein Mann der mir aus der Seele spricht,31,1,0.9,POSITIV,POSITIV
2026-05-18,@HimalayaHermitage,"Super wichtiges Interview, vielen Dank. Was für ein kluger, lebenserfahrener Mann und Politiker. Das ist selten. Und genau solche Menschen braucht Deutschland dringend. Seine Non-Negotiables ergeben für mich absolut Sinn und müssten dringend umgesetzt werden.

Ich bin „Bio-Deutsche“ und lebe seit vielen Jahren im Ausland. Eine echte politische Wende in Deutschland halte ich für dringend notwendig. Ich könnte mir gut vorstellen, dass dann auch viele im Ausland lebende Deutsche über eine Rückkehr nachdenken würden.

Für viele von uns ist dabei der Erhalt der deutschen Staatsbürgerschaft sehr wichtig. Deshalb wäre es wünschenswert, wenn Länder wie z.B. Indien, Indonesien und Nepal doppelte Staatsbürgerschaften erlauben würden.

Manchmal fühlt es sich fast so an, als müsse man Deutschland verlassen, um dem politischen Irrsinn in der Heimat zu entkommen. Betrachtet man Deutschland mit etwas Abstand von außen, erkennt man vieles oft deutlicher, sowohl die Schwächen als auch die Stärken und das Potenzial….",31,0.267,0.8,POSITIV,POSITIV
2026-05-18,@katharinaotto7547,"Es ist wirklich wahr...in den Schulen meiner Kinder werden keine Lieder gesungen, keine Gedichte gelernt, teilweise fehlt auch der Unterricht in Musik und Kunst komplett. Rechtschreibung wird auch nicht mehr bewertet...keine Aufsätze, keine Diktate.",30,0.5,0,NEUTRAL,POSITIV
2026-05-18,@brittaboy5341,Einfach nur Danke 😊,29,0.7,0,NEUTRAL,POSITIV
2026-05-18,@alexanderrossberg4954,"Hey Ben, mein bester Freund hat Mir nahe gelegt dieses Interview Mir anzuschauen und muss sagen. Das beste Interview, auch wenn es 4h sind, das ich jemals gehört bzw gesehen habe und zeigt den Herrn Höcke so wie er ist. Bestätigung für alle AFD Wähler und ein Augenöffner für alle Kartelwähler... 💙💙💙

Und Du als Moderator bist wirklich überragend!!! 🥰 bitte mach weiter so... 
Ich bin ebenfall absoluter Fan von Dir!!!",29,0.37,1,POSITIV,POSITIV
2026-05-18,@uwekohn3570,"4,5 h die sich lohnen ❤",28,1,0.8,POSITIV,POSITIV
2026-05-18,@jila6704,"Ich bin Iranerin und bin seit 38 Jahren in Deutschland. Ich weiß, dass Herr Höcker nicht Menschen wie ich meint, die wirklich aus politischen Gründen hierhergekommen bin, sondern anderen…! Denn ich war nie nie ein Tag arbeitslos. Ich finde, Deutschland als mein zweites Heimat und kümmere mich um mein Heim. Danke lieber Ben.",27,0.26,0.6,POSITIV,POSITIV
2026-05-18,@mariomuller9564,Kann gar nicht genug 👍👍👍👍 geben!,26,-0.175,0.8,POSITIV,NEGATIV
2026-05-18,@AfDWählenSchütztLeben,"5,4 Mio 😲",26,0,0,NEUTRAL,NEUTRAL
2026-05-18,@DietmarKuntz-bj8se,"Ein super klasse informatives Interview. Gerne auch länger als 4,5 Stunden. Vielleicht das nächste Mal 😂😂❤Dankeschön ❤🎉",25,0,1,POSITIV,NEUTRAL
2026-05-18,@woof6352,Hervorragend!!! Danke für dieses Interview!!!!! 💪👊👍🇩🇪💙🥳,25,0.333,1,POSITIV,POSITIV
2026-05-18,@DietmarKuntz-bj8se,"Diese 4,5 Stunden waren ein absoluter Genuss. Ich glaube nun zu wissen warum sie Herr Höcke so bekämpfen. Er steckt sie ALLE in die Tasche.  🎉❤😂",24,0.175,1,POSITIV,POSITIV
2026-05-18,@piepmtzin,"lieber Ben, seh es einfach mal so: jede Anfeindung zu diesem super Gespräch vom Feinsten, ist ein Ritterschlag",24,0.85,0.7,POSITIV,POSITIV
2026-05-18,@banda1034,Was für ein Unterschied zu Maischberger & Co. Da liegen Welten dazwischen.,24,0,0.7,POSITIV,NEUTRAL
2026-05-18,@MaxMustermann-qo7no,Großen Respekt dafür wie du jemanden ausreden lässt!,23,0.7,0.8,POSITIV,POSITIV
